AccidentId	RoadType	RoadNumber	RoadSecNumber	RoadLetter	Circulation	LaneNumber	SpecialLane	Slope	RoadMarkerId	RoadMarkerDistance	Layout	StripWidth	LaneWidth	SurfaceCondition	Infrastructure	Localization	SchoolNear
201800023522	Highway	6			DividedHighway	5	0	Flat	389	100	Straight			Normal	Unknown	Lane	00
201800023523	Highway	6			DividedHighway	5	0	Flat	358	800	Straight			Normal	Unknown	Lane	00
201800023524	Highway	6			DividedHighway	5	0	Flat	365	270	Straight			Normal	Unknown	Lane	00
201800023525	Highway	6			DividedHighway	5	0	Flat	388	500	Straight			Wet	Unknown	Lane	00
201800023526	Highway	57			DividedHighway	4	0	Flat	40	180	Straight			Normal	Unknown	Lane	00
201800023527	Highway	57			DividedHighway	4	0	Flat	7	0	Straight			Normal	Unknown	Lane	00
201800023528	Highway	57			DividedHighway	4	0	Flat	12	850	RightCurve			Normal	Unknown	Lane	00
201800023529	Highway	57			OneWay	2	0	Flat	21		Straight			Normal	Interchange	Lane	00
201800023530	Highway	8			DividedHighway	3	0	Flat	99	990	Straight			Normal	Unknown	Lane	00
201800023531	Highway	8			OneWay	4	Reserved	Flat	88	850	LeftCurve			Wet	Unknown	EmergencyShoulder	00
201800023532	Highway	57			DividedHighway	4	0	Flat	8	900	Straight			Normal	Unknown	Lane	00
201800023533	Highway	57			DividedHighway	4	0	Flat	17	500	Straight			Normal	Unknown	Lane	00
201800023534	Highway	57			DividedHighway	4	0	Flat	17		Straight			Normal	Unknown	Lane	00
201800023535	Highway	8			DividedHighway	5	0	Uphill	93	500	RightCurve			Normal	Unknown	Lane	00
201800023536	Highway	8			DividedHighway	5	0	Uphill	121	900	LeftCurve			Wet	Unknown	Lane	00
201800023537	Highway	8			DividedHighway	5	0	Uphill	92	900	RightCurve			Normal	Unknown	EmergencyShoulder	00
201800023538	Highway	8			DividedHighway	3	0	Flat	76	400	Straight			Normal	Unknown	Lane	00
201800023539	Highway	8			DividedHighway	4	0	Flat	74	580	Straight			Normal	Unknown	Lane	00
201800023540	Highway	57			DividedHighway	4	0	Flat	40	0	LeftCurve			Wet	Unknown	Lane	00
201800023541	Highway	8			DividedHighway	5	0	Flat	122	600	Straight			Normal	Unknown	EmergencyShoulder	00
201800023542	Highway	8			DividedHighway	5	0	Flat	125	900	Straight			Normal	Unknown	Lane	00
201800023543	Highway	8			DividedHighway	5	0	Uphill	78	100	LeftCurve			Normal	Unknown	Lane	00
201800023544	Highway	8			OneWay	5	0	Uphill	79	540	LeftCurve			Normal	Unknown	Lane	00
201800023545	Highway	8			DividedHighway	3	0	Flat	126	120	Straight			Wet	Unknown	Lane	00
201800023546	Highway	57			DividedHighway	2	0	Flat	12	200	Straight			Wet	Unknown	Lane	00
201800023547	Highway	8			DividedHighway	3	0	Flat	60	300	RightCurve			Normal	Unknown	Lane	00
201800023548	Highway	11			DividedHighway	3	0	Flat	40	0	Straight	6	135	Wet	Unknown	Lane	99
201800023549	Highway	11			DividedHighway	4	0	Flat	93	0	Straight			Wet	Unknown	Lane	00
201800023550	Highway	11			DividedHighway	4	0	Flat	72	200	Straight			Wet	Unknown	Shoulder	00
201800023551	Highway	11			DividedHighway	4	0	Flat	109	200	Straight			Wet	Unknown	Lane	00
201800023552	Highway	11			DividedHighway	5	0	Flat	61	801	Straight			Normal	Unknown	EmergencyShoulder	00
201800023553	Highway	11			DividedHighway	5	0	Flat	108	900	Straight			Normal	Unknown	Lane	00
201800023554	Highway	11			DividedHighway	5	0	TopHill	109	150	RightCurve			Normal	Unknown	EmergencyShoulder	00
201800023555	Highway	11			DividedHighway	5	0	Flat	50	300	Straight			Normal	PedestrianZone	Lane	00
201800023556	Highway	11			VariableWayNumber	5	0	Flat	67	951	Straight			Normal	Interchange	Shoulder	00
201800023557	Highway	11			DividedHighway	5	0	TopHill	60	700	Straight			Flooded	Unknown	Shoulder	00
201800023558	Highway	11			OneWay	5	0	Flat	70	70	Straight			Normal	Unknown	Shoulder	00
201800023559	Highway	11			DividedHighway	5	0	Flat	105	800	Straight			Normal	Unknown	Shoulder	00
201800023560	Highway	11			DividedHighway	5	0	Flat	119	50	Straight			Normal	Unknown	Lane	00
201800023561	Highway	11			DividedHighway	5	0	Flat	55	0	LeftCurve			Normal	Interchange	Lane	00
201800023562	Highway	11			OneWay	5	0	Flat	102	990	Straight			Normal	Interchange	Lane	00
201800023563	Highway	11			DividedHighway	5	0	Uphill	111	801	LeftCurve			Normal	Unknown	Lane	00
201800023564	Highway	11			OneWay	5	0	Flat	113	200	LeftCurve			Normal	Unknown	Shoulder	00
201800023565	Highway	11			DividedHighway	5	0	Flat	104	801	Straight			Normal	Unknown	Lane	00
201800023566	Highway	11			DividedHighway	5	0	Uphill	117	601	Straight			Normal	Unknown	Shoulder	00
201800023567	Highway	11			DividedHighway	5	0	Flat	103	0	Straight			Normal	Interchange	Lane	00
201800023568	Highway	19		A	OneWay	2	0	Flat	79	0	Straight			Normal	Unknown	Lane	00
201800023569	Highway	19			DividedHighway	4	0	Flat	108	100	Straight			Normal	Unknown	Lane	00
201800023570	Departamental	178			TwoWay	2	0	Flat	77	364	Straight			Normal	Unknown	Lane	00
201800023571	Other				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023572	Departamental	262			TwoWay	2	0	Flat	0	1	Straight			Wet	Unknown	Lane	00
201800023573	Departamental	753			TwoWay	2	0	Flat	9	870	Straight			Normal	Unknown	Lane	00
201800023574	Departamental	116			TwoWay	2	0	Flat	11	573	Straight			Normal	Unknown	Lane	00
201800023575	Highway	83			DividedHighway	4	0	Flat	15	500	Straight			Wet	Unknown	EmergencyShoulder	00
201800023576	Departamental	268			TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023577	Departamental	35			TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023578	Departamental	268			TwoWay	2	Reserved	Flat	0	0	Straight			Normal	Unknown	Lane	00
201800023579	Highway	4			DividedHighway	4	0	Flat	49	600	Straight			Normal	Unknown	Lane	00
201800023580	Highway	4			DividedHighway	4	0	Flat	46	400	Straight			Normal	Unknown	Lane	00
201800023581	Highway	4			DividedHighway	4	0	Uphill	43	300	Straight			Wet	Unknown	EmergencyShoulder	99
201800023582	Highway	4			DividedHighway	6	0	Uphill	37	800	Straight			Normal	Unknown	Lane	99
201800023583	Highway	4			DividedHighway	4	0	Uphill	57	700	Straight			Normal	Unknown	Shoulder	99
201800023584	Highway	4			DividedHighway	4	0	Uphill	36	150	LeftCurve			Normal	Unknown	Lane	00
201800023585	Highway	140			OneWay	1	0	Uphill	0	10	S-Shape			Normal	Interchange	Lane	00
201800023586	Highway	4			DividedHighway	6	0	Uphill	40	300	Straight			Normal	Interchange	Lane	99
201800023587	Highway	4			DividedHighway	4	0	Uphill	60	100	Straight			Normal	Unknown	Lane	99
201800023588	Communal	8			TwoWay	2	0	Uphill			RightCurve			Normal	Unknown	Lane	00
201800023589	Communal				TwoWay	2	0	Flat	4	0	Straight			Normal	Unknown	Shoulder	00
201800023590	Departamental	612		D	TwoWay	2	0	Flat	70	100	Straight			Normal	Unknown	Lane	00
201800023591	Departamental	13			TwoWay	2	0	Flat	59	900	Straight			Normal	Unknown	Lane	00
201800023592	Departamental	988		D	TwoWay	2	0	Flat	1	0	Straight			Normal	Unknown	Lane	00
201800023593	Departamental	13			TwoWay	2	0	BottomHill	60	400	LeftCurve			Normal	Unknown	Shoulder	00
201800023594	Departamental	86			TwoWay	2	0	Uphill	25	396	S-Shape			Normal	Unknown	Shoulder	00
201800023595	National	88			DividedHighway	4	0	Flat	38	350	RightCurve			Wet	Unknown	Lane	00
201800023596	Departamental	700			TwoWay	2	0	Flat	5	600	Straight		65	Wet	Unknown	Shoulder	99
201800023597	Departamental	81			TwoWay	2	0	Uphill	25	300	LeftCurve			Normal	Unknown	Lane	00
201800023598	Departamental	172			TwoWay	2	0	Flat	13	200	Straight			Normal	Unknown	Shoulder	00
201800023599	Departamental	77			Unknown	2	0	Uphill	21	850	LeftCurve			Normal	Unknown	Lane	00
201800023600	Departamental	74			TwoWay	2	0	Flat	16	0	Straight			Normal	Unknown	Lane	00
201800023601	Departamental	81			TwoWay	2	0	Flat	8	295	Straight			Normal	Unknown	Lane	00
201800023602	Other	32			Unknown	1	0	Uphill			RightCurve			Other	Unknown	Lane	00
201800023603	Departamental	84			Unknown	2	0	Flat	23	150	Straight			Normal	Unknown	Shoulder	00
201800023604	Departamental	14			TwoWay	2	0	Uphill	55	116	RightCurve			Normal	Unknown	Lane	00
201800023605	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023606	Departamental	612			TwoWay	2	0	TopHill	59	900	Straight			Normal	Unknown	Lane	00
201800023607	Departamental	84			TwoWay	2	0	Flat	25	300	Straight			Normal	Unknown	Shoulder	00
201800023608	Departamental	92		D	Unknown	2	0	Uphill	37	800	Straight			Normal	Unknown	Lane	00
201800023609	Departamental	49			TwoWay	2	0	Flat	10	0	Straight			Normal	Intersection	Lane	00
201800023610	Departamental	30			TwoWay	2	0	Flat	47	100	RightCurve			Wet	Unknown	Shoulder	00
201800023611	Departamental	59			TwoWay	2	0	Flat	8	913	Straight			Normal	Unknown	Lane	00
201800023612	Departamental	47		B	TwoWay	2	0	Flat	1	198	RightCurve			Normal	Unknown	Lane	00
201800023613	Departamental	612			TwoWay	2	0	Flat	18	300	RightCurve			Wet	Unknown	Shoulder	00
201800023614	Departamental	612			TwoWay	2	0	Flat	15	13	Straight			Normal	Unknown	Lane	00
201800023615	Departamental	612			OneWay	3	0	Flat	20	200	LeftCurve			Normal	Unknown	Lane	00
201800023616	National	21			OneWay	3	0	Flat	49	0	Straight	0	0	Normal	Unknown	Lane	99
201800023617	Communal				TwoWay	2	0	Uphill			Straight	0	84	Wet	Unknown	Lane	03
201800023618	Communal				TwoWay	3	0	Flat			Straight	0	0	Normal	Unknown	Lane	99
201800023619	PublicParking				OneWay	1	0	Flat			Straight	0	0	Normal	Unknown	Lane	99
201800023620	National	124			TwoWay	2	0	Uphill	55	330	Straight	0	97	Wet	Unknown	Lane	99
201800023621	National	21			TwoWay	2	0	Flat	51	200	Straight	0	140	Normal	Intersection	Lane	99
201800023622	National	21			TwoWay	2	0	Flat			Straight	0	0	Normal	Unknown	Lane	99
201800023623	Communal				DividedHighway	2	0	Flat			Straight	0	0	Wet	Unknown	Lane	03
201800023624	Communal				TwoWay	0	0	Flat			Straight	0	0	Normal	Unknown	Lane	03
201800023625	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	EmergencyShoulder	00
201800023626	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	EmergencyShoulder	00
201800023627	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Lane	00
201800023628	Communal	0			VariableWayNumber	1	0	Flat	0	0	RightCurve	0	0	Wet	Unknown	Shoulder	00
201800023629	Communal	0			TwoWay	0	0	Flat	0	0	Straight	0	0	Wet	Unknown	EmergencyShoulder	00
201800023630	National	21			TwoWay	2	0	Flat	0	0	Straight	0	0	Wet	Tunnel	Shoulder	00
201800023631	National	124			DividedHighway	4	0	Flat	50	799	Straight	0	0	Normal	Unknown	Shoulder	00
201800023632	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Wet	Unknown	Lane	00
201800023633	National	21			TwoWay	2	0	Flat	73	279	Straight	0	0	Normal	Unknown	Shoulder	00
201800023634	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023635	Communal	0			TwoWay	2	0	Uphill	0	0	S-Shape	0	0	Normal	Unknown	Shoulder	00
201800023636	Communal	0			TwoWay	1	0	Uphill	0	0	Straight	0	0	Other	Unknown	Shoulder	00
201800023637	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023638	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023639	Communal	0			OneWay	1	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023640	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023641	National	21			TwoWay	4	0	Flat			Straight	0	0	Normal	Unknown	Shoulder	00
201800023642	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023643	Communal	0			TwoWay	0	0	Flat	0	0	LeftCurve	0	0	Normal	Unknown	Shoulder	00
201800023644	Departamental	924			TwoWay	2	0	Flat	53	740	Straight	0	0	Normal	Unknown	Shoulder	00
201800023645	Departamental	626			TwoWay	2	0	Flat	54	350	Straight	0	0	Normal	Unknown	Shoulder	00
201800023646	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023647	National	21			OneWay	2	0	Flat			Straight	0	0	Normal	Unknown	Shoulder	00
201800023648	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023649	Communal	0			TwoWay	2	0	Uphill	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023650	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023651	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023652	Departamental	924			Unknown	3	0	Flat	55	414	Straight	0	0	Wet	Unknown	Shoulder	00
201800023653	National	21			VariableWayNumber	0	0	Flat			Straight	0	0	Normal	Unknown	Shoulder	00
201800023654	Communal	0			OneWay	1	Reserved	BottomHill	0	0	Straight	0	0	Wet	Unknown	Shoulder	00
201800023655	Communal	0			TwoWay	2	0	TopHill	0	0	Straight	0	0	Wet	Unknown	Shoulder	00
201800023656	National	21			TwoWay	2	0	Flat	51	799	Straight	0	0	Normal	Unknown	Shoulder	00
201800023657	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023658	Communal	0			TwoWay	2	0	Flat	0	0	LeftCurve	0	0	Wet	Unknown	Shoulder	00
201800023659	Communal	0			TwoWay	1	0	Flat	0	0	Straight	0	0	Wet	Unknown	Shoulder	00
201800023660	Communal	0			TwoWay	1	0	Uphill	0	0	Straight	0	0	Wet	Unknown	Shoulder	00
201800023661	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023662	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Normal	Unknown	Shoulder	00
201800023663	Communal	0			TwoWay	2	0	Flat	0	0	Straight	0	0	Wet	Unknown	Shoulder	00
201800023664	National	21			TwoWay	3	0	Flat			Straight	0	0	Normal	Unknown	Shoulder	00
201800023665	Communal	0			TwoWay	1	0	Flat	0	0	Straight	0	0	Wet	Unknown	Shoulder	00
201800023666	Communal				TwoWay	2	0	Flat			Straight			Wet	Intersection	Lane	00
201800023667	Departamental	22			TwoWay	2	0	Flat	15	700	Straight			Wet	Unknown	Lane	00
201800023668	Departamental	28			TwoWay	2	0	Flat	34	742	Straight			Wet	PedestrianZone	Lane	00
201800023669	Departamental	95			TwoWay	2	0	Flat	15	400	Straight			Ice	Unknown	Shoulder	00
201800023670	Departamental	22			TwoWay	2	0	Flat	35	450	LeftCurve			Wet	Unknown	Lane	00
201800023671	Departamental	39			TwoWay	2	0	Flat	21	337	Straight			Wet	Unknown	Lane	00
201800023672	Departamental	28		A	TwoWay	2	0	BottomHill	28	700	LeftCurve			Normal	Unknown	Lane	00
201800023673	Departamental	999			TwoWay	2	0	Uphill	62		RightCurve			Snow	Unknown	Lane	00
201800023674	Departamental	27			TwoWay	2	0	Flat	10	500	Straight			Normal	Unknown	Lane	00
201800023675	PublicParking	22		D			0	Flat	15	300	Straight			Normal	Intersection	Sidewalk	00
201800023676	Departamental	39			TwoWay	2	0	Flat	13	800	LeftCurve			Normal	Unknown	Shoulder	00
201800023677	Departamental	38			TwoWay	2	0	Flat	36	900	Straight			Normal	Unknown	Shoulder	00
201800023678	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800023679	Departamental	27			TwoWay	2	0	Flat	22	200	Straight			Normal	Unknown	Lane	00
201800023680	Communal				TwoWay	2	0	Flat	2	400	Straight			Normal	Unknown	Lane	00
201800023681	Departamental	955			OneWay	1	0	TopHill	69	690	Straight			Normal	Unknown	Lane	00
201800023682	Departamental	38			TwoWay	2	0	Flat	24	250	Straight			Normal	Unknown	Lane	00
201800023683	Departamental	92			TwoWay	2	0	Flat	3	350	RightCurve			Wet	Unknown	Shoulder	00
201800023684	Highway	31			DividedHighway	3	0	Flat	71	300	Straight			Wet	Unknown	EmergencyShoulder	00
201800023685	Highway	39			DividedHighway	4	0	Flat	21	200	Straight			Normal	Interchange	Lane	00
201800023686	Highway	31			DividedHighway	4	0	Flat	47	900	Straight			Normal	Unknown	Lane	99
201800023687	Highway	39			DividedHighway	4	0	Flat	2	300	Straight			Normal	Unknown	Shoulder	00
201800023688	Highway	39			DividedHighway	4	0	Flat	16	500	Straight			Wet	Unknown	Lane	00
201800023689	Highway	31			DividedHighway	5	0	Flat	49	300	Straight			Normal	Unknown	Lane	00
201800023690	Highway	31			DividedHighway	4	0	Uphill	79	50	Straight			Normal	Unknown	Lane	00
201800023691	Highway	150			OneWay	5	0	Flat	11	30	Straight			Normal	Unknown	Lane	00
201800023692	Departamental	64			TwoWay	3	Reserved	Uphill	30	240	Straight	0	97	Normal	Unknown	Lane	99
201800023693	Departamental	50			TwoWay	2	0	Uphill	40	500	Straight			Wet	Unknown	Lane	00
201800023694	Departamental	826			DividedHighway	2	Reserved	Flat	4	610	Straight			Normal	Intersection	Lane	00
201800023695	Departamental	18			TwoWay	2	0	Flat	2	700	Straight			Normal	Unknown	Lane	00
201800023696	Departamental	64			TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023697	Communal				Unknown	2	0	Flat			LeftCurve			Normal	Intersection	Lane	00
201800023698	Departamental	826			Unknown	1	SeparatedBike	Uphill	74		Straight			Normal	Unknown	BikeLane	00
201800023699	Departamental	50			VariableWayNumber	4	Reserved	Flat			LeftCurve			Normal	Intersection	Lane	00
201800023700	Departamental	826			TwoWay	2	0	Flat	8	950	LeftCurve			Normal	Unknown	Shoulder	00
201800023701	Departamental	50			Unknown	2	0	Flat			LeftCurve			Normal	Intersection	Lane	00
201800023702	Departamental	112		D	TwoWay	2	0	Uphill	3	300	LeftCurve			Normal	Unknown	Shoulder	00
201800023703	Departamental	1		D	TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023704	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023705	Departamental	64		D	TwoWay	2	0	Flat	34		Straight			Wet	Unknown	Lane	00
201800023706	Communal	50		D	TwoWay	2	0	Flat	21	80	Straight			Normal	Unknown	Shoulder	00
201800023707	Departamental	7			TwoWay	2	0	Uphill	27	260	Straight			Wet	Intersection	Lane	00
201800023708	Departamental	83			TwoWay	2	0	Uphill	57		Straight			Normal	Unknown	Lane	00
201800023709	Departamental	12			TwoWay	2	0	Flat	14	500	Straight			Normal	Unknown	Lane	00
201800023710	Departamental	28		A	TwoWay	2	0	Flat	5	852	Straight			Normal	Unknown	Lane	00
201800023711	Departamental	3			TwoWay	2	0	TopHill	38	800	LeftCurve			Normal	Unknown	Lane	00
201800023712	Departamental	3			TwoWay	2	0	Flat	46	904	Straight			Normal	Unknown	Lane	00
201800023713	Departamental	12		D	OneWay	1	0	Flat			Straight			Normal	Unknown	Lane	00
201800023714	Departamental	43			TwoWay	2	0	Flat	0	100	Straight			Normal	Unknown	Lane	00
201800023715	Departamental	35			TwoWay	2	0	Uphill	11	200	Straight			Wet	Unknown	Lane	00
201800023716	Departamental	35		D	TwoWay	2	0	Uphill			LeftCurve			Normal	Unknown	Lane	00
201800023717	Departamental	813		D	Unknown	4	Reserved	Flat			RightCurve			Normal	Unknown	Lane	00
201800023718	Departamental	35			TwoWay	2	0	Uphill			Straight			Wet	Unknown	Shoulder	00
201800023719	Communal				TwoWay	2	0	Flat			LeftCurve			Normal	Unknown	Lane	00
201800023720	Departamental	53			TwoWay	2	0	Uphill	16	900	RightCurve			Wet	Unknown	Lane	00
201800023721	Departamental	57			TwoWay	2	0	Flat	2	592	Straight			Wet	Unknown	Lane	00
201800023722	Departamental	53			TwoWay	2	0	Uphill	10	555	Straight			Wet	Unknown	Lane	00
201800023723	Departamental	18			TwoWay	2	0	BottomHill	25	800	Straight			Normal	Unknown	Lane	00
201800023724	Departamental	18		D	TwoWay	2	0	Flat	22	184	Straight			Normal	Unknown	Lane	00
201800023725	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023726	Departamental	86			TwoWay	2	0	Uphill	4	255	RightCurve			Normal	Unknown	Lane	00
201800023727	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023728	Departamental	53			Unknown	2	0	Uphill	16	175	S-Shape			Normal	Unknown	Lane	00
201800023729	Departamental	504			Unknown	2	0	Uphill	17	368	Straight			Normal	Intersection	Lane	00
201800023730	Departamental	53		D	TwoWay	2	0	TopHill	5	422	Straight			Normal	Unknown	Lane	00
201800023731	Departamental	45			TwoWay	2	0	Flat	52	70	Straight			Normal	Unknown	Lane	00
201800023732	Departamental	39							33	500							
201800023733	Departamental	17			TwoWay	2	0	Flat	0	35	LeftCurve			Normal	Unknown	Shoulder	00
201800023734	Departamental	207			TwoWay	3	0	Flat	8	0	Straight			Normal	Unknown	Lane	00
201800023735	Departamental	975			TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800023736	Departamental	938			TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800023737	Departamental	13			TwoWay	2											
201800023738	Departamental	90			TwoWay	2	0	Uphill	13	200	RightCurve			Normal	Unknown	Lane	00
201800023739	Other				Unknown		0	Flat			Straight			Normal	Unknown	Lane	00
201800023740	Departamental	17			TwoWay	2	0	Flat	0	100	RightCurve			Normal	Unknown	Lane	00
201800023741	Departamental	974			TwoWay	2	0	Uphill	41	920	RightCurve			Normal	Unknown	Lane	00
201800023742	Departamental	974			TwoWay	2	0	Uphill	49	500	RightCurve			Normal	Unknown	Lane	00
201800023743	Departamental	938			TwoWay	2	0	Uphill	2	250	Straight			Normal	Unknown	Lane	00
201800023744	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023745	PublicParking				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023746	Departamental	14			TwoWay	2	0	Flat	1	45	Straight			Wet	Unknown	Lane	00
201800023747	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023748	Departamental	904		D	OneWay	2	0	Flat			LeftCurve			Normal	Intersection	Lane	00
201800023749	Departamental	14		A	Unknown	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800023750	Departamental	20			TwoWay	2	0	Uphill			Straight			Normal	Unknown	Lane	00
